1.759290695190429688e-03
2.012252807617187500e-03
2.810478210449218750e-03
1.852750778198242188e-03
1.663923263549804688e-03
1.626729965209960938e-03
2.034902572631835938e-03
1.788139343261718750e-03
1.611709594726562500e-03
1.437187194824218750e-03
1.569986343383789062e-03
1.486301422119140625e-03
1.489877700805664062e-03
2.150774002075195312e-03
2.668619155883789062e-03
2.294778823852539062e-03
2.339124679565429688e-03
1.468658447265625000e-03
1.461982727050781250e-03
1.541376113891601562e-03
1.631021499633789062e-03
1.945495605468750000e-03
1.886844635009765625e-03
1.771211624145507812e-03
1.437425613403320312e-03
1.799583435058593750e-03
2.088069915771484375e-03
2.038478851318359375e-03
2.477169036865234375e-03
2.317190170288085938e-03
2.120018005371093750e-03
2.105951309204101562e-03
2.060174942016601562e-03
2.086877822875976562e-03
2.033710479736328125e-03
2.592802047729492188e-03
2.310037612915039062e-03
2.072334289550781250e-03
2.101898193359375000e-03
2.061605453491210938e-03
2.204656600952148438e-03
2.083063125610351562e-03
2.269744873046875000e-03
2.487182617187500000e-03
2.210617065429687500e-03
2.038717269897460938e-03
2.095937728881835938e-03
2.039194107055664062e-03
2.102375030517578125e-03
2.160549163818359375e-03
2.540826797485351562e-03
2.095222473144531250e-03
9.195804595947265625e-04
1.003026962280273438e-03
1.076221466064453125e-03
1.126766204833984375e-03
9.584426879882812500e-04
9.527206420898437500e-04
1.420497894287109375e-03
1.005887985229492188e-03
1.039266586303710938e-03
1.133918762207031250e-03
1.044034957885742188e-03
1.068830490112304688e-03
1.057147979736328125e-03
1.339435577392578125e-03
1.204729080200195312e-03
8.971691131591796875e-04
9.276866912841796875e-04
9.198188781738281250e-04
8.599758148193359375e-04
1.844882965087890625e-03
9.040832519531250000e-04
1.425266265869140625e-03
1.418828964233398438e-03
2.167940139770507812e-03
2.169370651245117188e-03
2.069234848022460938e-03
2.634286880493164062e-03
2.241611480712890625e-03
7.963180541992187500e-04
8.654594421386718750e-04
2.147436141967773438e-03
2.099990844726562500e-03
2.123832702636718750e-03
2.072095870971679688e-03
2.065896987915039062e-03
2.149581909179687500e-03
7.255077362060546875e-04
1.480817794799804688e-03
2.263545989990234375e-03
2.251386642456054688e-03
1.979827880859375000e-03
2.045392990112304688e-03
2.011060714721679688e-03
2.438068389892578125e-03
2.438306808471679688e-03
2.065420150756835938e-03
2.145767211914062500e-03
2.083539962768554688e-03
2.117872238159179688e-03
2.138376235961914062e-03
2.141952514648437500e-03
2.416372299194335938e-03
2.288579940795898438e-03
2.186298370361328125e-03
